senti_words,score
씁쓰름하다,-1.0
씁씁하다,-1.0
씩씩하게,1.0
씩씩하게 나아감,2.0
씩씩하고,1.0
씩씩하고 시원시원한,2.0
씩씩하고 힘차다,2.0
씩씩하다,1.0
씹다,-1.0
씹히는,-1.0
씹히는 모양,-1.0
씻어서 깨끗하게,1.0
ㅇㄴ,-1.0
ㅇㅅㅇ,1.0
ㅇㅈ,1.0
ㅇㅋ,1.0
ㅇㅎ,1.0
아기자기하거나,1.0
아기자기하거나 간드러진,1.0
아기자기하게,1.0
아기자기하게 즐겁고,1.0
아까움,-1.0
아까워서,-1.0
아까워하다,-1.0
아깝게,-1.0
아깝게 생각하다,-1.0
아깝다,-1.0
아끼고,1.0
아끼고 귀중히,2.0
아끼고 사랑하는,2.0
아끼고 소중히,2.0
아끼고 위하는,2.0
아끼다,1.0
아끼어,1.0
아끼어 친밀하게,1.0
아낌없이,1.0
아내를 아끼고,1.0
아늑한,1.0
아늑한 곳을,1.0
아는 것이 깊고,1.0
아는 것이 없음,-1.0
아는 벗,1.0
아는 힘,1.0
아니꼬운,-2.0
아니꼬운 일을,-2.0
아니꼬울 때,-2.0
아니꼽거나,-2.0
아니꼽거나 시샘이,-2.0
아니꼽다,-2.0
아니다,-2.0
아니하고,-2.0
아니하고 가볍다,-2.0
아니하고 걱정스럽다,-2.0
아니하고 괴로움,-2.0
아니하고 괴롭다,-2.0
아니하고 데면데면하게,-2.0
아니하고 데면데면하다,-2.0
아니하고 들어맞다,1.0
아니하고 조마조마하게,-2.0
아니하고 조마조마하다,-2.0
아니하고 조마조마한,-2.0
아니하고 조마조마함,-2.0
아니하다,-2.0
아니하여 못마땅하게,-2.0
아니하여 섭섭하거나,-2.0
아니하여 싫거나,-2.0
아니한 상태가,-2.0
아니한다고 투덜거리다,-2.0
아담하고,1.0
아담하고 깨끗한,1.0
아담하고 말끔하게,1.0
아담하고 말끔하다,1.0
아담하고 말끔한,1.0
아둔하고,-2.0
아둔하고 약빠르지,-2.0
아득하다,-1.0
아랫배가 아픈,-1.0
아량을 베푸는,1.0
아르엔에이 바이러스,-1.0
아름다우며,2.0
아름다우며 멋들어지게,2.0
아름다운,2.0
아름다운 경지,2.0
아름다운 경치,2.0
아름다운 경치를,2.0
아름다운 글,2.0
아름다운 글귀,2.0
아름다운 글귀를,2.0
아름다운 깃,2.0
아름다운 뜻,2.0
아름다운 말과,2.0
아름다운 말과 글,2.0
아름다운 말이나,2.0
아름다운 말이나 글,2.0
아름다운 문장,2.0
아름다운 문장이라는,2.0
아름다운 사람을,2.0
아름다운 수식이,2.0
아름다운 여인의,2.0
아름다운 여자를,2.0
아름다운 영예,2.0
아름다운 영예를,2.0
아름다운 옷,2.0
아름다운 용모와,2.0
아름다운 용모와 자태,2.0
아름다운 이미지로,2.0
아름다운 일,2.0
아름다운 장식,2.0
아름다운 재목,2.0
아름다운 점,2.0
아름다운 태가,2.0
아름다운 태도,2.0
아름다운 털,2.0
아름다움,2.0
아름다움과,2.0
아름다움을,2.0
아름다움을 나타내는,2.0
아름다움을 살펴,2.0
아름다움을 요구한다,1.0
아름다움을 추구하는,2.0
아름다움이나,2.0
아름다워,2.0
아름다워 눈으로,2.0
아름다워서,2.0
아름다워서 관상용으로,2.0
아름답거나,2.0
아름답게,2.0
아름답게 꾸며져,2.0
아름답게 꾸미고,2.0
아름답게 빛나고,2.0
아름답고,2.0
아름답고 고운,2.0
아름답고 고운 빛깔,2.0
아름답고 부드러운,2.0
아름답고 섬세하게,2.0
아름답고 예쁘게,2.0
아름답고 요염함,2.0
아름답고 정연하게,2.0
아름답고 훌륭한,2.0
아름답다,2.0
아름답다고 찬양하는,2.0
아름답다고 찬양함,2.0
아름답지 못하고,-1.0
아리고,-2.0
아리고 자리다,-2.0
아리다,-2.0
아리땁다,2.0
아무 값어치나 의의가 없다,-2.0
아무 성과도,-1.0
아무 쓸모가 없음을,-2.0
아무 탈이 없고,2.0
아무것도 모르면서,-1.0
아무것도 없는,-2.0
아무것도 없다,-2.0
아무것도 없어서,-2.0
아무것도 없으면서,-2.0
아무렇게나,-1.0
아무에게나 함부로,-1.0
아물아물,-1.0
아물아물 돌리는,-1.0
아물아물 돌리다,-1.0
아삭아삭한,1.0
아삭아삭한 모양,1.0
아삭하다,1.0
아수록하다,-1.0
아쉬움,-1.0
아쉬움 없이,1.0
아쉬워하는,-1.0
아쉬워하는 마음,-1.0
아쉬워하다,-1.0
아쉽거나,-1.0
아쉽거나 섭섭한,-1.0
아쉽다,-1.0
아슬아슬하고,-1.0
아슬아슬하고 위험한,-1.0
아아 슬프도다,-2.0
아오안,-1.0
아웃 오브 안중,-1.0
아주 가깝게,1.0
아주 가깝다,1.0
아주 고요해짐,1.0
아주 고통스럽거나,-2.0
아주 공평하여,1.0
아주 귀찮게,-2.0
아주 깨끗하다,2.0
아주 깨끗한,2.0
아주 꺼리는,-2.0
아주 늘씬한,1.0
아주 다정하고,2.0
아주 당당하고,2.0
아주 더럽게,-2.0
아주 뛰어나고,2.0
아주 맑고,2.0
아주 맑아지는,2.0
아주 망치다,-2.0
아주 매끄럽다,1.0
아주 맥없이,-2.0
아주 멋지게,2.0
아주 못된,-2.0
아주 밝고,1.0
아주 방정맞게,-2.0
아주 보잘것없다,-2.0
아주 보잘것없음,-2.0
아주 부드럽고,1.0
아주 쉽다,1.0
아주 시원스럽게,2.0
아주 심하게,-2.0
아주 심한,-2.0
아주 알맞게,2.0
아주 야단스럽고,-2.0
아주 야무지고,2.0
아주 어리석고,-2.0
아주 예사롭게,1.0
아주 온전한,2.0
아주 요긴한,2.0
아주 요란스럽게,-2.0
아주 잘되다,2.0
아주 잘됨,2.0
아주 저버리다,-2.0
아주 적절하게,2.0
아주 적절한,2.0
아주 좋고,2.0
아주 좋아서,2.0
아주 좋은,2.0
아주 즐겁고,2.0
아주 지겹도록,-2.0
아주 치사하고,-2.0
아주 친하게,2.0
아주 친하다,2.0
아주 탐스러울,2.0
아주 튼튼하다,2.0
아주 화목하고,2.0
아찔하다,-1.0
아찔하여지다,-1.0
아첨을,-1.0
아첨을 떠는,-1.0
아첨을 떨다,-1.0
아첨을 하며,-1.0
아첨하고,-1.0
아첨하는,-1.0
아첨하는 데가,-1.0
아첨하는 모양,-1.0
아첨하다,-1.0
아첨하여,-1.0
아첨하여 따르고,-1.0
아첨함을,-1.0
아파,-2.0
아파 오다,-2.0
아파서,-2.0
아파서 애달프게,-2.0
아파서 얄미울,-2.0
아파서 자꾸,-2.0
아파하는,-2.0
아파하는 일,-2.0
아파하는 증상,-2.0
아파하다,-2.0
아프거나,-2.0
아프거나 무서워서,-2.0
아프게,-2.0
아프게 느껴지다,-2.0
아프게 되는,-2.0
아프게 되다,-2.0
아프게 치다,-2.0
아프고,-2.0
아프고 가엽다,-2.0
아프고 괴롭게,-2.0
아프고 괴롭다,-2.0
아프고 답답하게,-2.0
아프고 답답하다,-2.0
아프고 메스꺼워,-2.0
아프다,-2.0
아프며,-2.0
아프며 약하면,-2.0
아프면서,-2.0
아픈,-2.0
아픈 경우를,-2.0
아픈 느낌,-2.0
아픈 느낌이,-2.0
아픈 데가,-2.0
아픈 듯하면서도,-2.0
아픈 듯한,-2.0
아픈 모양,-2.0
아픈 병,-2.0
아픈 병증,-2.0
아픈 임질,-2.0
아픈 증상,-2.0
아픈 증상이,-2.0
아픈 증세에,-2.0
아플,-2.0
아플 만큼,-2.0
아픔,-2.0
아픔을,-2.0
아픔을 느끼다,-2.0
아픔을 호소하는,-2.0
악당,-1.0
악독하게,-2.0
악독한,-2.0
악독한 방법으로,-2.0
악독한 사람을,-2.0
악마,-2.0
악마에,-1.0
악마에 비유하여,-1.0
악명 높은,-1.0
악명높은,-1.0
악몽,-2.0
악성,-2.0
악순환,-2.0
악업,-2.0
악업을,-2.0
악에,-2.0
악에 받쳐서,-2.0
악연,-2.0
악을 쓰고,-2.0
악의,-2.0
악의의,-1.0
악의적,-1.0
악의적인,-2.0
악인연,-2.0
악지를,-1.0
악지를 부려,-1.0
악취,-1.0
악플,-2.0
악하고,-2.0
악하고 모질게,-2.0
악하고 모질다,-2.0
악하고 모짊,-2.0
악하다,-2.0
악한,-2.0
악한 마음을,-1.0
악한 짓을,-2.0
악한 첩,-2.0
악화되다,-2.0
안 되거나,-1.0
안 되어,-1.0
안 좋은,-2.0
안구 정화,1.0
안구 테러,-1.0
안궁,-1.0
안달,-1.0
안달복달,-1.0
안달복달하다,-1.0
안달이 나서,-1.0
안도,1.0
안도감,1.0
안도하다,1.0
안되고 애처롭게,-1.0
안락,1.0
안락하게,1.0
안락하게 지내는,1.0
안락하게 지내도록,1.0
안락하다,1.0
안목,1.0
안물,-1.0
안색이 흙빛과,-1.0
안습,-1.0
안심,1.0
안심감,1.0
안심이,1.0
안심이 되는,1.0
안심찮다,-2.0
안심하다,1.0
안쓰러워하다,-1.0
안쓰럽다,-1.0
안에서 비정상적으로,-1.0
안장서 죽기만을,-1.0
안전,2.0
안전하다,1.0
안전하지 못한,-1.0
안전한,2.0
안전함,1.0
안절부절,-1.0
안절부절못하는,-1.0
안절부절못하다,-1.0
안절부절하다,-1.0
안정,1.0
안정감이 없는,-1.0
안정감이 없다,-1.0
안정되게,1.0
안정되게 하다,1.0
안정되지 못하고,-1.0
안정되지 못하여,-1.0
안정되지 못한,-1.0
안정되지 아니함,-1.0
안정을 찾은,1.0
안정한,1.0
안정한 곳이라는,1.0
안존하다,1.0
안좋은 상황,-2.0
안처하다,1.0
안타까울,-2.0
안타까울 정도로,-2.0
안타까워,-2.0
안타까워서,-2.0
안타까워하는,-2.0
안타까워하는 모양,-2.0
안타까워하다,-2.0
안타깝거나,-2.0
안타깝거나 쓰라리다,-2.0
안타깝게,-2.0
안타깝게 뉘우쳐져,-2.0
안타깝게 다가오는,-2.0
안타깝게 애쓰며,-1.0
안타깝게 여기다,-2.0
안타깝게 자꾸,-2.0
안타깝게 죄이거나,-2.0
안타깝게 타는,-2.0
안타깝게 타다,-2.0
안타깝게 타들어,-2.0
안타깝고,-2.0
안타깝고 만족스럽지,-2.0
안타깝다,-2.0
않고 대충대충,-1.0
않고 올바르다,1.0
않고 좀스럽게,-2.0
않아 느슨하다,-1.0
않아 싱겁게,-1.0
않아 언짢은,-1.0
않으나 쓰리다,-1.0
알기 쉽게,1.0
알기 어렵다,-1.0
알리지 않거나,-1.0
알맞게,1.0
알맞게 내리는,1.0
알맞게 노르스름하게,1.0
알맞게 노르스름하다,1.0
알맞게 높다,1.0
알맞게 높아,1.0
알맞게 되다,1.0
알맞게 두껍게,1.0
알맞게 따뜻하다,1.0
알맞게 뜨뜻하다,1.0
알맞게 서늘하게,1.0
알맞게 작으면서도,1.0
알맞다,1.0
알못,-1.0
알아듣기 어려울,-1.0
알아듣지 못하도록,-1.0
알아듣지 못한,-1.0
알아듣지 못할,-1.0
알아들을 수 없는,-1.0
알아서 깨달음,1.0
알아서 스스로,1.0
알아차리지 못하다,-1.0
알알한,-1.0
알알한 듯하다,-1.0
알알한 모양,-1.0
알지 못하는,-1.0
알지 못하여,-1.0
알지 못함을,-1.0
알짝지근하다,-1.0
알짤지근한,-1.0
알짤지근한 모양,-1.0
알차고,2.0
알차고 실하게,2.0
앍은 자국이,-1.0
앓거나,-2.0
앓거나 허약하여져서,-2.0
앓고,-2.0
앓고 난,-2.0
앓는,-2.0
앓는 결핵,-2.0
앓는 모양,-2.0
앓는 병,-1.0
앓는 사람이,-2.0
앓는 상태에,-2.0
앓다,-2.0
앓아도,-2.0
앓아서,-1.0
앓을,-1.0
앓음,-2.0
암담한,-1.0
암담한 상태나,-1.0
암상스러운,-2.0
암상스러운 사람을,-2.0
암상스럽게,-2.0
암상스럽게 불평을,-2.0
암상스럽게 토달거리다,-2.0
암으로,-2.0
암으로 말미암아,-1.0
압도하다,1.0
압력을 가하여,-1.0
압박감을,-1.0
압박감을 주다,-1.0
압박하여,-1.0
압억되다,-2.0
앙 기모띠,2.0
앙갚음으로,-2.0
앙갚음하려고,-2.0
앙갚음하려고 하는,-2.0
앙갚음할,-2.0
앙갚음할 마음을,-2.0
앙칼지게,-1.0
앙큼하게,-1.0
앙큼하게 하다,-1.0
앙큼하다,0.0
앞뒤 생각 없이,-1.0
앞뒤를 가리지 않고,-1.0
앞뒤를 고려하지 않고,-1.0
앞뒤를 헤아리지 아니하고,-1.0
앞뒤를 헤아리지 않고,-1.0
앞선 상태에,1.0
앞으로 나가지 못하고,-1.0
앞으로 나아가게,1.0
앞으로 나아가지 못하고,-1.0
앞으로 좋게,1.0
앞이 막막하게,-2.0
앞잡이,-1.0
앞잡이 노릇,-1.0
앞잡이 노릇을,-1.0
앞질러,1.0
앞질러 나서는,1.0
애가 쓰이다,-1.0
애가 자꾸 타는,-1.0
애가 자꾸 타다,-1.0
애가 타는,-1.0
애가 타다,-1.0
애가 타서,-1.0
애가 탐,-1.0
애교가 있어서,1.0
애달파하는,-2.0
애달파하는 일,-2.0
애달파하다,-2.0
애달프게,-2.0
애달프게 자꾸,-2.0
애달프게 짖는,-2.0
애달프다,-2.0
애도함,-2.0
애를 먹는,-1.0
애를 먹다,-1.0
애를 써,-1.0
애를 써서,-1.0
애를 쓰는,-1.0
애를 쓰다,-1.0
애를 태우다,-1.0
애석,-2.0
애석하다,-2.0
애쓰는,-1.0
애쓰는 모양,-1.0
애쓰다,-1.0
애옥살림하다,-1.0
애절한,-2.0
애절한 그리움,-2.0
애정,1.0
애정 어린,2.0
애정이나,1.0
애정이나 감정을,1.0
애지석지,2.0
애지석지하다,2.0
애지중지,2.0
애지중지하다,2.0
애착,1.0
애착하다,1.0
애처가,1.0
애처로이,-2.0
애처롭거나,-2.0
애처롭게,-2.0
애처롭고,-2.0
애처롭고 쓸쓸하다,-2.0
애처롭다,-2.0
애타는,-1.0
애타는 마음,-1.0
애타심,1.0
애타적,1.0
애탄,-2.0
애통,-2.0
애통하다,-2.0
애통할,-2.0
애통할 때,-2.0
애통히,-2.0
애틋하게,1.0
애틋하게 생각하고,1.0
야금야금 빼앗다,-1.0
야단스러워지는,-1.0
야단스러워지는 모양,-1.0
야단스럽게,-1.0
야단스럽게 떠들어,-1.0
야단스럽게 부르짖으며,-1.0
야단스럽게 울기도,-1.0
야단스럽고,-1.0
야단스럽고 부산하게,-1.0
야들야들하게,1.0
야들야들하게 보드랍고,1.0
야들야들한,1.0
야들야들한 느낌이,1.0
야멸치게,-2.0
야멸치게 말하다,-2.0
야멸치고,-2.0
야멸치고 인정이,-2.0
야무지게,2.0
야무지고,2.0
야무지고 굳세게,2.0
야무지고 튼튼하게,2.0
야무지다,2.0
야무지지 못하고,-2.0
야무지지 못하다,-2.0
야무지지 못하여,-2.0
야무지지 못한,-2.0
야무진,1.0
야무진 느낌을,1.0
야물다,1.0
야물지 못하고,-1.0
야박스럽다,-2.0
야박히,-2.0
야비하다,-2.0
야비한,-2.0
야살스러운,-2.0
야살스러운 데가,-2.0
야살스러움,-2.0
야살스럽게,-2.0
야살스럽게 웃는,-2.0
야속,-2.0
야속스럽다,-2.0
야속스레,-2.0
야속하게,-2.0
야속하게 여겨,-2.0
야속하게 여기는,-2.0
야속하다,-2.0
야속히,-2.0
야위거나,-1.0
야위거나 메말라,-1.0
야위고,-1.0
야위다,-1.0
야위어,-1.0
야윈,-1.0
야윈 데가,-1.0
야윈 모양,-1.0
야유할,-2.0
야유할 때,-2.0
야풍,-2.0
야필패,-1.0
약간 고까워하는,-2.0
약간 곯은,-2.0
약간 다급하게,-1.0
약간 머뭇거리다,-1.0
약간 쉰,-1.0
약간 시들어,-1.0
약간 움츠러드는,-1.0
약간 짓무르고,-1.0
약간 차갑게,-1.0
약빠르고,-1.0
약빠르고 밉다,-1.0
약빠르지,-1.0
약빠르지 못하다,-1.0
약삭빠르다,1.0
약속을 지키다,1.0
약속이 성립하다,1.0
약은 사람,-2.0
약을 올리거나,-2.0
약이 올라,-2.0
약점,-2.0
약점을,-1.0
약점을 잡아,-1.0
약탈하거나,-2.0
약탈하거나 노략질하는,-2.0
약탈하거나 노략질함을,-2.0
약하거나,-1.0
약하고,-1.0
약하다,-1.0
약하면,-1.0
약하면 피는,-1.0
약하여,-1.0
약하여서,-1.0
약하여져서,-1.0
약하여지는,-1.0
약하여지는 병,-1.0
약하여지는 증상,-1.0
약하여진 증상,-1.0
약한,-1.0
약한 상태에,-1.0
약한 자는,-1.0
약해져서,-1.0
약해지다,-1.0
약해진,-1.0
약해진 눈,-1.0
얄망궂고,-1.0
얄망궃고,-2.0
얄망궃고 능청스러운,-2.0
얄미운,-2.0
얄미운 데가,-2.0
얄미운 태도로,-2.0
얄미울,-2.0
얄미울 정도로,-2.0
얄밉게,-2.0
얄밉게 구는,-2.0
얄밉게 넘어다보는,-2.0
얄밉게 놀기만,-2.0
얄밉게 빈정거리며,-2.0
얄밉게 우는,-2.0
얄밉게 이죽이죽하면서,-2.0
얄밉게 흔들리거나,-2.0
얄밉고,-2.0
얄밉다,-2.0
얌전하고,1.0
얌전하지 않아,-2.0
얌치없이,-1.0
얌치없이 태연하다,-1.0
양기가 부족하여,-1.0
양기가 허하여,-1.0
양득,1.0
양보하지 아니하다,-1.0
양보하지 않고,-1.0
양심에 거리끼어,-1.0
양심에 벗어나는,-1.0
양심을 속이다,-1.0
얕보다,-1.0
얕잡거나,-2.0
얕잡거나 업신여기다,-2.0
얕잡아,-2.0
얕잡아 보다,-2.0
얕잡아 봄,-2.0
어그러뜨리다,-1.0
어그러지고,-1.0
어그러지고 사나운,-1.0
어그러지다,-1.0
어긋나,-1.0
어긋나 나쁘다,-2.0
어긋나 있게,-1.0
어긋나 있다,-1.0
어긋나게,-1.0
어긋나고,-1.0
어긋나고 비뚤어져서,-1.0
어긋나는,-1.0
어긋나는 데가,-1.0
어긋나는 생각,-2.0
어긋나는 생각을,-2.0
어긋나다,-1.0
어긋나지 아니하게,1.0
어긋나지 아니하고,1.0
어긋나지 않고,1.0
어긋남에도 불구하고,-1.0
어긋남이 없는,1.0
어긋남이 없다,1.0
어긋남이 없이,1.0
어기다,-1.0
어두운 빛을,-1.0
어두운 상태,-1.0
어두침침하게,-1.0
어두침침하게 까무스름하다,-1.0
어두침침하고,-1.0
어두침침하고 쓸쓸하다,-1.0
어둑하다,-1.0
어둡거나,-1.0
어둡거나 험하여,-1.0
어둡고,-1.0
어둡고 침침하다,-1.0
어둡다,-1.0
어떤 두려움으로,-1.0
어떤 병이,-1.0
어떤 병이나,-1.0
어떤 약점을,-1.0
어려우며,-2.0
어려운,-2.0
어려운 고비를,-2.0
어려운 대목에서,-2.0
어려운 데가,-2.0
어려운 모양,-2.0
어려운 버릇,-2.0
어려운 병,-2.0
어려운 상태가,-2.0
어려운 상태이다,-2.0
어려운 상황을,-2.0
어려운 일에,-2.0
어려운 일을,-2.0
어려운 일이나,-2.0
어려운 지경에,-2.0
어려운 지경에서,-2.0
어려운 처지나,-2.0
어려운 처지에,-2.0
어려운 형편에,-2.0
어려울,-2.0
어려울 정도로,-2.0
어려움,-2.0
어려움 없이,1.0
어려움에,-2.0
어려움을 극복하다,1.0
어려워,-2.0
어려워서,-2.0
어려워서 애를 먹는,-2.0
어려워하는,-2.0
어려워하는 모양,-2.0
어려워하다,-2.0
어렴풋하다,-1.0
어렵거나,-2.0
어렵거나 곤란하게,-2.0
어렵거나 곤란하다,-2.0
어렵거나 부끄럽다,-2.0
어렵게,-2.0
어렵게 살아가는,-2.0
어렵게 여기다,-2.0
어렵게 힘들여,-2.0
어렵고,-2.0
어렵고 쪼들린,-2.0
어렵다,-2.0
어렵지 않게,1.0
어른 같은,1.0
어름어름,-1.0
어름어름 넘기는,-1.0
어름어름 넘기다,-1.0
어리둥절하여,-1.0
어리벙,-1.0
어리벙벙,-1.0
어리벙벙하게,-1.0
어리벙벙하다,-1.0
어리벙벙하여,-1.0
어리빙빙하다,-1.0
어리삥삥하다,-1.0
어리석게,-2.0
어리석게 구는,-2.0
어리석고,-2.0
어리석고 둔한,-2.0
어리석고 못된,-2.0
어리석다,-2.0
어리석어,-2.0
어리석어 보이는,-2.0
어리석어서,-2.0
어리석으며,-2.0
어리석은,-2.0
어리석은 데가,-2.0
어리석은 듯하다,-2.0
어리석은 말이나,-2.0
어리석은 사람,-2.0
어리석은 사람을,-2.0
어리석은 사람의,-2.0
어리석은 사람이라는,-2.0
어리석은 질문에,-2.0
어리석은 짓,-2.0
어리석은 행동,-2.0
어리석음,-2.0
어리숙하다,-2.0
어린아이가 영리하고,2.0
어물어물,-1.0
어물어물 망설이기만,-1.0
어물어물하다,-1.0
어색스럽다,-1.0
어색하거나,-1.0
어색하거나 거북하거나,-1.0
어색하고,-1.0
어색하고 부자연스럽게,-1.0
어색하고 쑥스럽다,-1.0
어색하다,-1.0
어색한,-1.0
어색한 느낌,-1.0
어색한 느낌이,-1.0
어색한 데가,-1.0
어설프게,-1.0
어설프고,-1.0
어설프다,-1.0
어설프며,-1.0
어설픈,-1.0
어설픈 데가,-1.0
어설픈 듯하다,-1.0
어설피,-1.0
어수룩하고,-1.0
어수룩하고 만만한,-1.0
어수룩한,-1.0
어수룩한 데가,-1.0
어수선하거나,-1.0
어수선하거나 다보록하다,-1.0
어수선하게,-1.0
어수선하게 들떠,-1.0
어수선하게 들뜨는,-1.0
어수선하게 떠드는,-1.0
어수선하게 떠들다,-1.0
어수선하게 생각함,-1.0
어수선하게 소란이,-1.0
어수선하게 움직이며,-1.0
어수선하게 이야기하다,-1.0
어수선하게 흩어져,-1.0
어수선하고,-1.0
어수선하고 소란스러운,-1.0
어수선하고 소란스러움,-1.0
어수선하고 소란스럽다,-1.0
어수선하고 소홀하게,-1.0
어수선하고 소홀하다,-1.0
어수선하고 엉성하다,-1.0
어수선하다,-1.0
어수선하여,-1.0
어수선한,-1.0
어수선한 모양,-1.0
어수선함,-1.0
어여뿌다,2.0
어여쁘다,2.0
어울려,2.0
어울리게,2.0
어울리게 알맞다,2.0
어울리고,2.0
어울리는,2.0
어울리다,2.0
어울리어,2.0
어울리어 친하다,2.0
어울리어 호화스럽다,2.0
어울리지 아니하고,-1.0
어울리지 아니한,-1.0
어울리지 않거나,-1.0
어울리지 않게,-1.0
어울리지 않고,-1.0
어울리지 않다,-1.0
어울리지 않아,-1.0
어울린 맛과 세련됨이 없이,-1.0
어이가 없거나,-1.0
어이없다,-1.0
어이없을,-1.0
어이없을 때,-1.0
어이없이,-1.0
어정쩡히,-1.0
어줍거나,-2.0
어줍잖다,-2.0
어중간한,-1.0
어중간한 모양,-1.0
어중간한 사람,-1.0
어중간한 태도,-1.0
어지간하게,1.0
어지간히 보잘것없고,-2.0
어지간히 시들어,-1.0
어지러우며,-1.0
어지러운,-1.0
어지러운 기운이,-1.0
어지러운 느낌,-1.0
